,id,sku,name,type,alc,ibu,price,currency,price_estimate,rating_count,rating_value,rating_best,section,country,brewery,url,last_modified
1468,f-54f576f1f70fb5aa3f29af25,54f576f1f70fb5aa3f29af25,Blacklab Doble IPA,Imperial IPA,10 º,81 IBU,0,€,,,3.5,5,Cervezas,España,BlackLab,https://birrapedia.com/blacklab-doble-ipa/f-54f576f1f70fb5aa3f29af25,2015-03-03
1469,f-54f57761f70fb5012729b9fa,54f57761f70fb5012729b9fa,Blacklab Saison,Saison,6.9 º,33 IBU,0,€,,,3.5,5,Cervezas,España,BlackLab,https://birrapedia.com/blacklab-saison/f-54f57761f70fb5012729b9fa,2015-03-03
1470,f-54f5e441f70fb5434a29aa76,54f5e441f70fb5434a29aa76,MDQ Lager,Lager,4.5 º,34 IBU,0,€,,,3.5,5,Cervezas,España,MDQ,https://birrapedia.com/mdq-lager/f-54f5e441f70fb5434a29aa76,2015-03-03
1471,f-54f5e7abf70fb57d2c29b56c,54f5e7abf70fb57d2c29b56c,MDQ Trigo,Weizen-Weissbier,4.4 º,18 IBU,0,€,,,3.5,5,Cervezas,España,MDQ,https://birrapedia.com/mdq-trigo/f-54f5e7abf70fb57d2c29b56c,2015-03-03
1472,f-54f5eb1cf70fb5ab3f29b30b,54f5eb1cf70fb5ab3f29b30b,MDQ Ale Roble,Wood-Aged Beer,3.9 º,27 IBU,0,€,,,3.5,5,Cervezas,España,MDQ,https://birrapedia.com/mdq-ale-roble/f-54f5eb1cf70fb5ab3f29b30b,2018-05-22
1473,f-54f6029af70fb57d2c29b658,54f6029af70fb57d2c29b658,Illice Augusta Winter Milk Porter,Porter,6.5 º,,0,€,,,3.5,5,Cervezas,España,Illice Augusta,https://birrapedia.com/illice-augusta-winter-milk-porter/f-54f6029af70fb57d2c29b658,2015-03-03
1474,f-54f60420f70fb5a93d29b42d,54f60420f70fb5a93d29b42d,Illice Augusta Hoppyty Hop,India Pale Ale,4 º,50 IBU,0,€,,,3.5,5,Cervezas,España,Illice Augusta,https://birrapedia.com/illice-augusta-hoppyty-hop/f-54f60420f70fb5a93d29b42d,2015-03-03
1475,f-54f63b04f70fb55b5029accf,54f63b04f70fb55b5029accf,Laugar LAU Paleto,No Definido,7.1 º,32 IBU,0,€,,,3.5,5,Cervezas,España,Laugar Brewery,https://birrapedia.com/laugar-lau-paleto/f-54f63b04f70fb55b5029accf,2015-03-03
1476,f-54f828a7f70fb5012729cccf,54f828a7f70fb5012729cccf,Yria Beerbol,Imperial IPA,7.5 º,95 IBU,0,€,,,3.5,5,Cervezas,España,Yria,https://birrapedia.com/yria-beerbol/f-54f828a7f70fb5012729cccf,2015-03-05
1477,f-54f96bf0f70fb57f5f29ad93,54f96bf0f70fb57f5f29ad93,Pax Vobis Carbo,Oatmeal Stout,5.5 º,40.5 IBU,0,€,,,3.5,5,Cervezas,España,Pax Vobis,https://birrapedia.com/pax-vobis-carbo/f-54f96bf0f70fb57f5f29ad93,2016-09-28
1478,f-54f96cc4f70fb5012729d461,54f96cc4f70fb5012729d461,Pax Bovis Drupa,American Pale Ale,5.7 º,32 IBU,0,€,,,3.5,5,Cervezas,España,Pax Vobis,https://birrapedia.com/pax-bovis-drupa/f-54f96cc4f70fb5012729d461,2016-09-28
1479,f-54fd83cff70fb59579036915,54fd83cff70fb59579036915,Irmandade Dark IPA,India Pale Ale,6.5 º,90 IBU,0,€,,,3.5,5,Cervezas,España,Saramagal,https://birrapedia.com/irmandade-dark-ipa/f-54fd83cff70fb59579036915,2015-03-09
1480,f-54f980c2f70fb5924c29b9a4,54f980c2f70fb5924c29b9a4,Keltius In Peccatum Lilith Oporto Aged,Belgian Dark Strong Ale,9 º,,0,€,,1,3.9,5,Cervezas,España,In Peccatum Craft Beer,https://birrapedia.com/keltius-in-peccatum-lilith-oporto-aged/f-54f980c2f70fb5924c29b9a4,2015-04-14
1481,f-54fd8b4cf70fb5947903699a,54fd8b4cf70fb5947903699a,Weisse Hirsch Allgäuer Weizen,Weizen-Weissbier,5.2 º,,0,€,,1,4.7,5,Cervezas,Alemania,Der Hirschbräu,https://birrapedia.com/weisse-hirsch-allgauer-weizen/f-54fd8b4cf70fb5947903699a,2015-03-09
1482,f-54fea905f70fb541020373aa,54fea905f70fb541020373aa,Tete Noire,No Definido,5 º,,0,€,,1,2.8,5,Cervezas,Francia,Les Brasseurs de Sornin,https://birrapedia.com/tete-noire/f-54fea905f70fb541020373aa,2015-03-10
1483,f-54fec9f1f70fb53a1a036a96,54fec9f1f70fb53a1a036a96,BBF 2015 Aigua,Pale Ale,5.4 º,,0,€,,1,3.6,5,Cervezas,España,Companyia Cervesera del Montseny,https://birrapedia.com/bbf-2015-aigua/f-54fec9f1f70fb53a1a036a96,2015-03-10
1484,f-54fecb82f70fb5751e037373,54fecb82f70fb5751e037373,BBF 2015 Llúpol,Specialty Beer,5.5 º,,0,€,,1,3.9,5,Cervezas,España,Glops,https://birrapedia.com/bbf-2015-llupol/f-54fecb82f70fb5751e037373,2015-03-10
1485,f-54fecca2f70fb5b279037541,54fecca2f70fb5b279037541,BBF 2015 Llevat,Belgian and French Ale,6.5 º,,0,€,,1,3.5,5,Cervezas,España,BIIR Barcelona Craft Beer,https://birrapedia.com/bbf-2015-llevat/f-54fecca2f70fb5b279037541,2015-03-10
1486,f-54fecddaf70fb595790374e4,54fecddaf70fb595790374e4,BBF 2015 Malta,Weizen-Weissbier,5 º,,0,€,,1,4.4,5,Cervezas,España,La Vella Caravana,https://birrapedia.com/bbf-2015-malta/f-54fecddaf70fb595790374e4,2015-03-10
1487,f-54fee087f70fb5096a036e08,54fee087f70fb5096a036e08,Yria / Medina Ernest & Chus,Saison,8 º,25 IBU,0,€,,,3.5,5,Cervezas,España,Yria,https://birrapedia.com/yria--medina-ernest--chus/f-54fee087f70fb5096a036e08,2016-11-08
1488,f-54fee4b9f70fb5683d037290,54fee4b9f70fb5683d037290,Vic Brewery Wa!,American Wheat or Rye Beer,5 º,40 IBU,0,€,,1,3.7,5,Cervezas,España,Vic Brewery,https://birrapedia.com/vic-brewery-wa-/f-54fee4b9f70fb5683d037290,2015-06-27
1489,f-53c2e8c4d187e4e012000003,53c2e8c4d187e4e012000003,Capfoguer Pale Ale,English Pale Ale,5 º,39 IBU,0,€,,1,3.4,5,Cervezas,España,La Fàbrica Capfoguer,https://birrapedia.com/capfoguer-pale-ale/f-53c2e8c4d187e4e012000003,2018-04-26
1490,f-54ff32a7f70fb59579037993,54ff32a7f70fb59579037993,Zulogaarden Haka NZ Brown Ale,American Brown Ale,5 º,52 IBU,0,€,,,3.5,5,Cervezas,España,Zulogaarden,https://birrapedia.com/zulogaarden-haka-nz-brown-ale/f-54ff32a7f70fb59579037993,2015-03-10
1491,f-54ffe966f70fb53a1a037598,54ffe966f70fb53a1a037598,Sornin Cloche Rouge,Red Ale,6 º,,0,€,,1,3.3,5,Cervezas,Francia,Les Brasseurs de Sornin,https://birrapedia.com/sornin-cloche-rouge/f-54ffe966f70fb53a1a037598,2015-03-11
1492,f-53fc33dfd187e4c12e000004,53fc33dfd187e4c12e000004,Naparbier / Weyerbacher The Jester`s Tree,Imperial IPA,9.2 º,,0,€,,1,4.1,5,Cervezas,Estados Unidos de América,Weyerbacher,https://birrapedia.com/naparbier--weyerbacher-the-jester-s-tree/f-53fc33dfd187e4c12e000004,2015-03-11
1493,f-55003123f70fb53a1a037843,55003123f70fb53a1a037843,Tacoa Canary Honey Bock,Specialty Beer,7 º,25 IBU,0,€,,,3.5,5,Cervezas,España,TACOA,https://birrapedia.com/tacoa-canary-honey-bock/f-55003123f70fb53a1a037843,2015-03-11
1494,f-54f73432f70fb5ba2329ad76,54f73432f70fb5ba2329ad76,Falken Brewing / Sesma Smoke Bros,Other Smoked Beer,7 º,35 IBU,0,€,,,3.5,5,Cervezas,España,Falken Brewing,https://birrapedia.com/falken-brewing--sesma-smoke-bros/f-54f73432f70fb5ba2329ad76,2015-03-11
1495,f-55007b92f70fb5096a037df4,55007b92f70fb5096a037df4,Naparbier / Evil Twin Black & Tan Especial Edition BBF 2015,No Definido,4.5 º,,0,€,,1,3.6,5,Cervezas,España,Naparbier,https://birrapedia.com/naparbier--evil-twin-black--tan-especial-edition-bbf-2015/f-55007b92f70fb5096a037df4,2015-03-11
1496,f-550082ddf70fb55e06036b41,550082ddf70fb55e06036b41,Poch’s Basalt,Imperial Stout,9.5 º,110 IBU,0,€,,1,4.8,5,Cervezas,España,Cervesa Artesana Pochs,https://birrapedia.com/poch-s-basalt/f-550082ddf70fb55e06036b41,2017-06-30
1497,f-55008864f70fb53a1a037bfd,55008864f70fb53a1a037bfd,La Pirata Sense Títol Zero,American Barleywine,10 º,100 IBU,0,€,,1,4.7,5,Cervezas,España,Cerveses La Pirata,https://birrapedia.com/la-pirata-sense-titol-zero/f-55008864f70fb53a1a037bfd,2015-11-02
1498,f-5500d612f70fb597790389b1,5500d612f70fb597790389b1,Fée de l’Effet,No Definido,5.6 º,,0,€,,2,3.7,5,Cervezas,Francia,Les Brasseurs de Sornin,https://birrapedia.com/fee-de-l-effet/f-5500d612f70fb597790389b1,2015-03-12
1499,f-55007fedf70fb55e06036b27,55007fedf70fb55e06036b27,Implik2 / Santa Pau Ales Ipantoja,India Pale Ale,6 º,80 IBU,0,€,,2,4.1,5,Cervezas,España,Implik2,https://birrapedia.com/implik2--santa-pau-ales-ipantoja/f-55007fedf70fb55e06036b27,2015-04-15
1500,f-54001cfad187e45c4c00000c,54001cfad187e45c4c00000c,Gar&Gar Igeldo,American Amber Ale,5.6 º,30 IBU,0,€,,,3.5,5,Cervezas,España,Gar&Gar,https://birrapedia.com/gar-gar-igeldo/f-54001cfad187e45c4c00000c,2015-03-12
1501,f-5501818df70fb5460603740b,5501818df70fb5460603740b,Lupulus Hop Sexion Chinook Rye Amber Ale,American Amber Ale,5.8 º,45 IBU,0,€,,,3.5,5,Cervezas,España,Lupulus Cervezas Artesanas,https://birrapedia.com/lupulus-hop-sexion-chinook-rye-amber-ale/f-5501818df70fb5460603740b,2015-03-12
1502,f-527f4e54d187e401090028bb,527f4e54d187e401090028bb,La Mataró Blat,Weizen-Weissbier,4.9 º,20 IBU,0,€,,,3.5,5,Cervezas,España,La Mataró,https://birrapedia.com/la-mataro-blat/f-527f4e54d187e401090028bb,2015-03-12
1503,f-55018bcef70fb54102038f61,55018bcef70fb54102038f61,Laugar Aupa Tovarisch Lagavulin Edition,Russian Imperial Stout,11.3 º,85 IBU,0,€,,1,0.3,5,Cervezas,España,Laugar Brewery,https://birrapedia.com/laugar-aupa-tovarisch-lagavulin-edition/f-55018bcef70fb54102038f61,2015-03-12
1504,f-55019050f70fb53b650368c5,55019050f70fb53b650368c5,Or i Plata Saison IPA Sense Gluten,India Pale Ale,4.5 º,65 IBU,0,€,,,3.5,5,Cervezas,España,La MicroCerveseria Or i Plata,https://birrapedia.com/or-i-plata-saison-ipa-sense-gluten/f-55019050f70fb53b650368c5,2015-03-12
1505,f-55017832f70fb59579038f24,55017832f70fb59579038f24,Diekirch Christmas,Christmas-Winter Specialty Spiced Beer,5.1 º,,0,€,,1,1.8,5,Cervezas,Luxemburgo,Brasserie de Luxembourg Mousel-Diekirch,https://birrapedia.com/diekirch-christmas/f-55017832f70fb59579038f24,2016-05-26
1506,f-53e5186ed187e43774000006,53e5186ed187e43774000006,Cap d’Ona À la Cerise de Cèret,Fruit Beer,4.5 º,,0,€,,1,2.7,5,Cervezas,Francia,Cap d’Ona,https://birrapedia.com/cap-d-ona-a-la-cerise-de-ceret/f-53e5186ed187e43774000006,2017-09-12
1507,f-54082ddad187e4d50a000000,54082ddad187e4d50a000000,Gargola de Nadal,Christmas-Winter Specialty Spiced Beer,7.3 º,50 IBU,0,€,,,3.5,5,Cervezas,España,Cerveses Gargola,https://birrapedia.com/gargola-de-nadal/f-54082ddad187e4d50a000000,2015-03-13
1508,f-53ad63a9d187e4e97700003f,53ad63a9d187e4e97700003f,Gargola de Ferro,India Pale Ale,5.3 º,,0,€,,,3.5,5,Cervezas,España,Espina de Ferro,https://birrapedia.com/gargola-de-ferro/f-53ad63a9d187e4e97700003f,2015-03-13
1509,f-5502b26bf70fb5096a0390aa,5502b26bf70fb5096a0390aa,Gargola Purins,Robust Porter,6.5 º,54 IBU,0,€,,,3.5,5,Cervezas,España,Cerveses Gargola,https://birrapedia.com/gargola-purins/f-5502b26bf70fb5096a0390aa,2015-03-13
1510,f-550c95e0f70fb5c77de99ac5,550c95e0f70fb5c77de99ac5,Haandbryggeriet Cuvée #2,Sour Ale,7.5 º,,0,€,,,3.5,5,Cervezas,Noruega,HaandBryggeriet,https://birrapedia.com/haandbryggeriet-cuvee-2/f-550c95e0f70fb5c77de99ac5,2015-03-21
1511,f-550df21bf70fb54b33e99b7c,550df21bf70fb54b33e99b7c,Septem A.C.E Imperial Ipa,Imperial IPA,8.5 º,100 IBU,0,€,,1,3.7,5,Cervezas,Grecia,Septem Microbrewery,https://birrapedia.com/septem-ace-imperial-ipa/f-550df21bf70fb54b33e99b7c,2015-03-24
1512,f-55107ed1f70fb5272bf1e537,55107ed1f70fb5272bf1e537,Septem Sunday’s Golden Honey Ale,Belgian Golden Strong Ale,6.5 º,27 IBU,0,€,,2,3.6,5,Cervezas,Grecia,Septem Microbrewery,https://birrapedia.com/septem-sunday-s-golden-honey-ale/f-55107ed1f70fb5272bf1e537,2015-03-24
1513,f-55118b2ff70fb53a26f1dc3d,55118b2ff70fb53a26f1dc3d,Salva Vida,American Lager,4.8 º,,0,€,,,3.5,5,Cervezas,Honduras,Cervecería Hondureña,https://birrapedia.com/salva-vida/f-55118b2ff70fb53a26f1dc3d,2017-06-06
1514,f-5511b5ddf70fb5ce4af1db2c,5511b5ddf70fb5ce4af1db2c,La Calavera Piss Of Cat,Black IPA,9 º,,0,€,,,3.5,5,Cervezas,España,La Calavera,https://birrapedia.com/la-calavera-piss-of-cat/f-5511b5ddf70fb5ce4af1db2c,2015-03-24
1515,f-5511b888f70fb5ce4af1db3c,5511b888f70fb5ce4af1db3c,La Calavera Merlota,Stout,6.4 º,65 IBU,0,€,,1,4.9,5,Cervezas,España,La Calavera,https://birrapedia.com/la-calavera-merlota/f-5511b888f70fb5ce4af1db3c,2015-05-18
1516,f-5511e848f70fb5ab15f1df8f,5511e848f70fb5ab15f1df8f,Barbipa,American IPA,5.5 º,,0,€,,,3.5,5,Cervezas,España,Cervezas Caseras Tuset,https://birrapedia.com/barbipa/f-5511e848f70fb5ab15f1df8f,2015-03-25
1517,f-551280b0f70fb5b422f1da45,551280b0f70fb5b422f1da45,Pisse des Gottes Cacao Bruin,"Spice, Herb o Vegetable Beer",6 º,,0,€,,,3.5,5,Cervezas,Venezuela,Pisse des Gottes,https://birrapedia.com/pisse-des-gottes-cacao-bruin/f-551280b0f70fb5b422f1da45,2015-03-25
1518,f-5512821af70fb56554f1de88,5512821af70fb56554f1de88,Pisse des Gottes Chocolate Milk Stout,Sweet Stout,5.8 º,,0,€,,,3.5,5,Cervezas,Venezuela,Pisse des Gottes,https://birrapedia.com/pisse-des-gottes-chocolate-milk-stout/f-5512821af70fb56554f1de88,2015-03-25
1519,f-5513cbb6f70fb5fc02f1dc31,5513cbb6f70fb5fc02f1dc31,De Bie Vélo,Belgian Strong Ale,8 º,,0,€,,,3.5,5,Cervezas,Bélgica,Brouwerij de Bie,https://birrapedia.com/de-bie-velo/f-5513cbb6f70fb5fc02f1dc31,2015-03-26
1520,f-5514446ef70fb59246f1dc4b,5514446ef70fb59246f1dc4b,Minerva Belga de Convento,Belgian Dark Strong Ale,7.5 º,,0,€,,,3.5,5,Cervezas,México,Cervecería Minerva,https://birrapedia.com/minerva-belga-de-convento/f-5514446ef70fb59246f1dc4b,2015-03-26
1521,f-55151bdef70fb57719f1db45,55151bdef70fb57719f1db45,Suprema,Lager,5 º,,0,€,,,3.5,5,Cervezas,El Salvador,La Constancia,https://birrapedia.com/suprema/f-55151bdef70fb57719f1db45,2017-12-07
1522,f-527f4e5cd187e401090050d7,527f4e5cd187e401090050d7,Birralta Maduixet Is Dead,Weizen-Weissbier,4.5 º,,0,€,,,3.5,5,Cervezas,España,Birralta,https://birrapedia.com/birralta-maduixet-is-dead/f-527f4e5cd187e401090050d7,2015-03-27
1523,f-551543eaf70fb58466f1db3f,551543eaf70fb58466f1db3f,Berlina Foreign Stout,Foreign Extra Stout,6 º,47 IBU,0,€,,,3.5,5,Cervezas,Argentina,Cerveza Berlina,https://birrapedia.com/berlina-foreign-stout/f-551543eaf70fb58466f1db3f,2015-03-27
1524,f-5519268cf70fb54e6c9d43b0,5519268cf70fb54e6c9d43b0,Yakka IPA,India Pale Ale,6.4 º,60 IBU,0,€,,,3.5,5,Cervezas,España,Cervezas Yakka,https://birrapedia.com/yakka-ipa/f-5519268cf70fb54e6c9d43b0,2015-03-30
1525,f-5519403cf70fb5e86b9d447a,5519403cf70fb5e86b9d447a,Puchero Cervega Pale Ale,Pale Ale,5.7 º,,0,€,,,3.5,5,Cervezas,España,Puchero Cervega,https://birrapedia.com/puchero-cervega-pale-ale/f-5519403cf70fb5e86b9d447a,2015-03-30
1526,f-551960b3f70fb5745b9d41d0,551960b3f70fb5745b9d41d0,Sevebrau Estrella de Cáceres,Pilsner,6.2 º,25 IBU,0,€,,,3.5,5,Cervezas,España,Sevebrau,https://birrapedia.com/sevebrau-estrella-de-caceres/f-551960b3f70fb5745b9d41d0,2015-03-30
1527,f-55196ca6f70fb5745b9d422f,55196ca6f70fb5745b9d422f,Granate Rubiasca,Blonde Ale,5.8 º,,0,€,,,3.5,5,Cervezas,España,Granate,https://birrapedia.com/granate-rubiasca/f-55196ca6f70fb5745b9d422f,2015-03-30
1528,f-55196f69f70fb5965a9d42cb,55196f69f70fb5965a9d42cb,Granate Flower Power,Specialty Beer,4 º,,0,€,,,3.5,5,Cervezas,España,Granate,https://birrapedia.com/granate-flower-power/f-55196f69f70fb5965a9d42cb,2015-03-30
1529,f-551973c4f70fb5d82c9d4392,551973c4f70fb5d82c9d4392,Granate Bendita,Blonde Ale,4.9 º,,0,€,,1,5,5,Cervezas,España,Granate,https://birrapedia.com/granate-bendita/f-551973c4f70fb5d82c9d4392,2015-03-30
1530,f-551bcbfef70fb58f63f1d854,551bcbfef70fb58f63f1d854,Santa Pau / Lupulina Gimme Hop!,Pale Ale,5.7 º,45 IBU,0,€,,3,4.27,5,Cervezas,España,Santa Pau Ales Cervesa Volcánica,https://birrapedia.com/santa-pau--lupulina-gimme-hop-/f-551bcbfef70fb58f63f1d854,2015-04-01
1531,f-536c5039d187e4c263000002,536c5039d187e4c263000002,Dougall’s IPA 1,India Pale Ale,6.8 º,75 IBU,0,€,,2,4.7,5,Cervezas,España,Dougall’s,https://birrapedia.com/dougall-s-ipa-1/f-536c5039d187e4c263000002,2016-03-08
1532,f-527f4e4fd187e40109001285,527f4e4fd187e40109001285,Dougall’s / Bernat Beer Don Diego,American IPA,7 º,80 IBU,0,€,,,3.5,5,Cervezas,España,Dougall’s,https://birrapedia.com/dougall-s--bernat-beer-don-diego/f-527f4e4fd187e40109001285,2018-09-03
1533,f-547e051ef70fb54946335afe,547e051ef70fb54946335afe,Alharabe Ale,Ale,5.5 º,,0,€,,,3.5,5,Cervezas,España,Alharabe,https://birrapedia.com/alharabe-ale/f-547e051ef70fb54946335afe,2015-04-02
1534,f-551d2f08f70fb50272f1d95a,551d2f08f70fb50272f1d95a,Larrancadilla Beta1,American Pale Ale,,,0,€,,4,4.5,5,Cervezas,España,Larrancadilla Cerveza Artesana,https://birrapedia.com/larrancadilla-beta1/f-551d2f08f70fb50272f1d95a,2015-04-02
1535,f-55240c74f70fb56d0778cf25,55240c74f70fb56d0778cf25,TITAN Craft Beer Regeneration,American IPA,7.8 º,,0,€,,1,4.4,5,Cervezas,España,TITAN Craft Beer,https://birrapedia.com/titan-craft-beer-regeneration/f-55240c74f70fb56d0778cf25,2016-09-06
1536,f-552411b7f70fb5553178cf48,552411b7f70fb5553178cf48,Dbirras Al-Zawiya,American Pale Ale,5.7 º,,0,€,,,3.5,5,Cervezas,España,Cervezoteca Dbirras,https://birrapedia.com/dbirras-al-zawiya/f-552411b7f70fb5553178cf48,2015-09-03
1537,f-535a13d5d187e4600d00000e,535a13d5d187e4600d00000e,Moustache Leuka,Specialty Beer,,,0,€,,,3.5,5,Cervezas,España,Moustache Beer Club,https://birrapedia.com/moustache-leuka/f-535a13d5d187e4600d00000e,2016-05-20
1538,f-55265123f70fb5a21378cc87,55265123f70fb5a21378cc87,Illice Augusta Calendura,Special-Best-Premium Bitter,4.6 º,,0,€,,,3.5,5,Cervezas,España,Illice Augusta,https://birrapedia.com/illice-augusta-calendura/f-55265123f70fb5a21378cc87,2015-04-09
1539,f-55279f40f70fb51f0a78ccda,55279f40f70fb51f0a78ccda,Santa Pau Pop Is Dead,Specialty Beer,5.5 º,50 IBU,0,€,,,3.5,5,Cervezas,España,Santa Pau Ales Cervesa Volcánica,https://birrapedia.com/santa-pau-pop-is-dead/f-55279f40f70fb51f0a78ccda,2015-04-10
1540,f-552d10d0f70fb58e0e625cdc,552d10d0f70fb58e0e625cdc,Deorus Smoking Bullet,Baltic Porter,7 º,31 IBU,0,€,,4,4.78,5,Cervezas,España,Deorus,https://birrapedia.com/deorus-smoking-bullet/f-552d10d0f70fb58e0e625cdc,2015-04-14
1541,f-552d4851f70fb5734c6266b3,552d4851f70fb5734c6266b3,Keltius In Peccatum Lilith Bourbon Aged,Belgian Dark Strong Ale,9 º,,0,€,,,3.5,5,Cervezas,España,In Peccatum Craft Beer,https://birrapedia.com/keltius-in-peccatum-lilith-bourbon-aged/f-552d4851f70fb5734c6266b3,2015-04-14
1542,f-552ee554f70fb59078626682,552ee554f70fb59078626682,La Surfera IPA,American IPA,6.4 º,,0,€,,3,3.93,5,Cervezas,España,La Surfera Beer,https://birrapedia.com/la-surfera-ipa/f-552ee554f70fb59078626682,2017-03-28
1543,f-552f8baef70fb5354e627085,552f8baef70fb5354e627085,BBB - Benidorm’s Blue Beer,Pale Ale,4.5 º,,0,€,,7,4.46,5,Cervezas,España,Arancello,https://birrapedia.com/bbb--benidorm-s-blue-beer/f-552f8baef70fb5354e627085,2015-06-12
1544,f-5527f3e0f70fb5b47f78ca7e,5527f3e0f70fb5b47f78ca7e,Tudmir La Cantonal,Belgian Blonde Ale,5.3 º,21 IBU,0,€,,,3.5,5,Cervezas,España,Productos Tudmir,https://birrapedia.com/tudmir-la-cantonal/f-5527f3e0f70fb5b47f78ca7e,2015-04-16
1545,f-553111a2f70fb5c81c6260cb,553111a2f70fb5c81c6260cb,La Subirana Llupulada,American IPA,6 º,65 IBU,0,€,,2,4.05,5,Cervezas,España,Cerveses La Subirana,https://birrapedia.com/la-subirana-llupulada/f-553111a2f70fb5c81c6260cb,2015-04-17
1546,f-5534aed0f70fb5802de610c4,5534aed0f70fb5802de610c4,La Subirana Rossa,Blonde Ale,5.3 º,38 IBU,0,€,,2,4.5,5,Cervezas,España,Cerveses La Subirana,https://birrapedia.com/la-subirana-rossa/f-5534aed0f70fb5802de610c4,2015-04-20
1547,f-55363278f70fb51217e61176,55363278f70fb51217e61176,Blacklab Pew & Awl Double IPA,Imperial IPA,10 º,81 IBU,0,€,,,3.5,5,Cervezas,España,BlackLab,https://birrapedia.com/blacklab-pew--awl-double-ipa/f-55363278f70fb51217e61176,2015-04-21
1548,f-55368accf70fb51217e6143e,55368accf70fb51217e6143e,San Miguel Clara,Fruit Beer,3.2 º,,0,€,,5,4.64,5,Cervezas,España,Mahou San Miguel,https://birrapedia.com/san-miguel-clara/f-55368accf70fb51217e6143e,2015-04-21
1549,f-5537bf8bf70fb53f2ee6169e,5537bf8bf70fb53f2ee6169e,Chester Dos Kombis,Blonde Ale,4.8 º,,0,€,,,3.5,5,Cervezas,Chile,Chester Beer,https://birrapedia.com/chester-dos-kombis/f-5537bf8bf70fb53f2ee6169e,2015-04-22
1550,f-5537c075f70fb5d01de61308,5537c075f70fb5d01de61308,Chester Rustic 99,American Pale Ale,5.2 º,,0,€,,,3.5,5,Cervezas,Chile,Chester Beer,https://birrapedia.com/chester-rustic-99/f-5537c075f70fb5d01de61308,2015-04-22
1551,f-5537c133f70fb51b29e60c60,5537c133f70fb51b29e60c60,Chester Che´s IPA,India Pale Ale,6.8 º,,0,€,,,3.5,5,Cervezas,Chile,Chester Beer,https://birrapedia.com/chester-che-s-ipa/f-5537c133f70fb51b29e60c60,2015-04-22
1552,f-5537c1a3f70fb51217e61a16,5537c1a3f70fb51217e61a16,Chester Obama´s Redemption,Stout,5.5 º,,0,€,,,3.5,5,Cervezas,Chile,Chester Beer,https://birrapedia.com/chester-obama-s-redemption/f-5537c1a3f70fb51217e61a16,2015-04-22
1553,f-553a07baf70fb5d132e60af2,553a07baf70fb5d132e60af2,Grimbergen Brassin de Noël,Belgian and French Ale,6.5 º,18 IBU,0,€,,,3.5,5,Cervezas,Bélgica,Grimbergen,https://birrapedia.com/grimbergen-brassin-de-noel/f-553a07baf70fb5d132e60af2,2018-11-29
1554,f-553a1e0cf70fb5c031e61102,553a1e0cf70fb5c031e61102,Insurgente Nocturna,Black IPA,7 º,,0,€,,,3.5,5,Cervezas,México,Cervecería Insurgente,https://birrapedia.com/insurgente-nocturna/f-553a1e0cf70fb5c031e61102,2016-01-29
1555,f-553dea98f70fb5953928268f,553dea98f70fb5953928268f,Tastet Segadors Torrats de Blat,Dunkelweizen,5.1 º,,0,€,,,3.5,5,Cervezas,España,Tastet,https://birrapedia.com/tastet-segadors-torrats-de-blat/f-553dea98f70fb5953928268f,2015-04-27
1556,f-553e0070f70fb55739282716,553e0070f70fb55739282716,Picarda Pale Ale,English Pale Ale,5.2 º,25 IBU,0,€,,,3.5,5,Cervezas,España,Picarda,https://birrapedia.com/picarda-pale-ale/f-553e0070f70fb55739282716,2015-04-27
1557,f-553e111bf70fb566392827e5,553e111bf70fb566392827e5,Salada Original,Lager,5 º,,0,€,,,3.5,5,Cervezas,España,Salada,https://birrapedia.com/salada-original/f-553e111bf70fb566392827e5,2015-04-27
1558,f-553e11cdf70fb5e931282a69,553e11cdf70fb5e931282a69,Salada Tradicional,Kellerbier,5.3 º,,0,€,,,3.5,5,Cervezas,España,Salada,https://birrapedia.com/salada-tradicional/f-553e11cdf70fb5e931282a69,2015-05-25
1559,f-553e164df70fb557392827af,553e164df70fb557392827af,Piris Belgian Rye Fruit APA Citra Mango,American Pale Ale,5.6 º,35 IBU,0,€,,1,4.7,5,Cervezas,España,Piris,https://birrapedia.com/piris-belgian-rye-fruit-apa-citra-mango/f-553e164df70fb557392827af,2017-05-15
1560,f-553e19bbf70fb50c322828cc,553e19bbf70fb50c322828cc,Piris Blancheberry Mallorca,Witbier,5.8 º,15 IBU,0,€,,1,3.6,5,Cervezas,España,Piris,https://birrapedia.com/piris-blancheberry-mallorca/f-553e19bbf70fb50c322828cc,2015-04-27
1561,f-553e5c40f70fb595392829bd,553e5c40f70fb595392829bd,Molta Barra Molta Birra,Pale Ale,4.8 º,,0,€,,,3.5,5,Cervezas,España,Molta Barra,https://birrapedia.com/molta-barra-molta-birra/f-553e5c40f70fb595392829bd,2015-04-27
1562,f-553f6463f70fb555512823c7,553f6463f70fb555512823c7,Starla Cantinas Epicúrea,Belgian Strong Ale,7.5 º,,0,€,,,3.5,5,Cervezas,España,Starla Cantinas,https://birrapedia.com/starla-cantinas-epicurea/f-553f6463f70fb555512823c7,2015-04-28
